cell_id,m,rho,policy,n_replicates,n_cycles,burn_in,master_seed,mean_reference_error,mean_reference_error_ci_low,mean_reference_error_ci_high,mean_reference_error_replicate_sd,sd_reference_error,sd_reference_error_ci_low,sd_reference_error_ci_high,sd_reference_error_replicate_sd,rmse_reference_error,rmse_reference_error_ci_low,rmse_reference_error_ci_high,rmse_reference_error_replicate_sd,cycle_arl,cycle_arl_ci_low,cycle_arl_ci_high,cycle_arl_replicate_sd,median_tau,median_tau_ci_low,median_tau_ci_high,median_tau_replicate_sd,alternation_rate,alternation_rate_ci_low,alternation_rate_ci_high,alternation_rate_replicate_sd,alarm_up_proportion,alarm_up_proportion_ci_low,alarm_up_proportion_ci_high,alarm_up_proportion_replicate_sd,acf_e_lag1,acf_e_lag1_ci_low,acf_e_lag1_ci_high,acf_e_lag1_replicate_sd,acf_e_lag2,acf_e_lag2_ci_low,acf_e_lag2_ci_high,acf_e_lag2_replicate_sd,acf_e_lag3,acf_e_lag3_ci_low,acf_e_lag3_ci_high,acf_e_lag3_replicate_sd,acf_direction_lag1,acf_direction_lag1_ci_low,acf_direction_lag1_ci_high,acf_direction_lag1_replicate_sd,fraction_abs_e_gt_1,fraction_abs_e_gt_1_ci_low,fraction_abs_e_gt_1_ci_high,fraction_abs_e_gt_1_replicate_sd
gate4.1-full-mgrid-63ae44fcb6e5,10,0.5,partial_reuse,100,2000,500,20260820,-0.0002553241915275284,-0.001166216484849112,0.0006569112710306529,0.004681827751363032,0.3431607499595512,0.3426227624462773,0.34367344159948193,0.002729778830798908,0.3431066583342474,0.3425712846661484,0.3436277993578662,0.002730423937402852,164.00103,162.96315199999998,165.07967524999998,5.346254051004197,73.89,73.404875,74.375,2.509154954533216,0.8995647823911956,0.8983341670835417,0.9008254127063531,0.006467922427775671,0.49969500000000006,0.4990599999999999,0.5003299999999998,0.003295922641781207,-0.5592149970313062,-0.5624126139285376,-0.5560396906397947,0.01654881386008334,0.4690528715724476,0.4641907663882013,0.4739928203740212,0.02465910278376338,-0.3634425053236648,-0.36874454613608054,-0.35805979123504794,0.02788176721131418,-0.7988075384401253,-0.8013228949724234,-0.7963048286374566,0.012906673275443849,6e-05,2.5e-05,0.000105,0.00020449494325821806
gate4.1-full-mgrid-b42f1b34240a,10,1.0,full_reuse,100,2000,500,20260820,-2.3893796563837968e-05,-0.0016682164638845518,0.001657749525079254,0.00859168721797603,0.510257232079853,0.5094603313100853,0.5110856668047558,0.004187801658367717,0.510201422752413,0.5094032719511049,0.5110232488896792,0.004168545489583306,103.65326999999999,102.84922212500001,104.43422962499999,4.037645101010881,35.6,35.365,35.83,1.2018504251546631,0.9421060530265133,0.9407952726363181,0.943416708354177,0.0067438178222844645,0.49967500000000004,0.4992949999999999,0.50006,0.0019865392983372697,-0.5619733313127706,-0.5658014502319031,-0.5579636131999847,0.02008035990584815,0.6275338707295185,0.6214875130485391,0.6335365663499885,0.030907030440279103,-0.5054461349325454,-0.5111710726411574,-0.4997095254023533,0.029248390837338715,-0.8838001600033931,-0.8864136565005815,-0.8811754815433106,0.013480575611233217,0.013015000000000004,0.012500000000000002,0.013540000000000002,0.0026737170056426365
gate4.1-full-mgrid-a849b8b94941,20,0.0,fresh,100,2000,500,20260820,-0.00030015263185603677,-0.001197138595238302,0.0005984859060913993,0.004590274474985089,0.22345144647582693,0.22275400533858408,0.2241321890102821,0.003563431937240888,0.22344251049631658,0.22274793165917253,0.22412931358159913,0.003559444273894374,269.36797,268.039793625,270.6970695,6.870339399089893,152.98,151.86,154.070125,5.614699322746364,0.49804902451225613,0.4957727613806903,0.50039032016008,0.011968890074988399,0.5002249999999999,0.4979798749999998,0.502435,0.011373452830733911,0.0009641980606398939,-0.0035941244917160517,0.005519016869980694,0.02336791723430974,0.0011018165324720203,-0.002598114842617202,0.004797477677438519,0.018519431806997333,-0.0018856375454924593,-0.005986232854428112,0.0022698545517114274,0.02100538008157082,0.0033893228027282135,-0.0014232602544977158,0.008093116185609851,0.023938000006923088,1e-05,0.0,2.5e-05,7.035264706814485e-05
gate4.1-full-mgrid-246ba81a5dc1,20,0.05,partial_reuse,100,2000,500,20260820,-0.0002744068549327791,-0.0010819748996098366,0.0005392189495329093,0.004149341692822793,0.21316584467964947,0.21249660698588124,0.2138157717234277,0.0033891597753256003,0.2131527607561609,0.2124971761697743,0.21381042970571923,0.003385068335575027,277.0967,275.62852225,278.56524125,7.575365217051726,159.385,158.369875,160.435125,5.276139830894507,0.5300950475237619,0.5277986493246623,0.5323711855927964,0.0116894298503261,0.50075,0.49861999999999995,0.502900125,0.010939803148562263,-0.04584807587054773,-0.05042562593096886,-0.04125062388735249,0.023609782363607744,0.003473268594754587,-0.0002181125002880323,0.00715572771516429,0.018379195721615702,-0.0016400401353992302,-0.005748000106694864,0.0025013181474909433,0.0211090903053204,-0.06066524088571863,-0.06511552839315152,-0.056088827826768745,0.023367691599852955,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-a4f33e241e1d,20,0.1,partial_reuse,100,2000,500,20260820,-0.00023971945624867472,-0.0010007845293663747,0.0005197511273319816,0.003890015055920666,0.2049585512671577,0.20435674730142675,0.2055511596528804,0.0030478841109979303,0.20494405299079158,0.20435653204165732,0.2055339833347873,0.0030433469381910055,283.20635500000003,281.92882162500007,284.498256125,6.569713292367799,165.605,164.56,166.675,5.366984274433846,0.5611355677838921,0.558939219609805,0.5634368434217109,0.011556127877172853,0.50091,0.49924,0.5025750000000001,0.008557700767393211,-0.0973241607545997,-0.10182006437731317,-0.09278604463165449,0.023238311322522846,0.010912702222917127,0.007108815567652563,0.014698137033909695,0.019044125464301582,-0.002196881930092388,-0.006426142374717624,0.0020396726246565073,0.021476438222509466,-0.12254003972280877,-0.12709140910560515,-0.11796457781835794,0.02316143004244338,5e-06,0.0,1.5e-05,5e-05
gate4.1-full-mgrid-6643344c5506,20,0.25,partial_reuse,100,2000,500,20260820,-0.00036156114415688347,-0.0009795443642054132,0.00026205682637910445,0.0031905500239655794,0.19518686040509448,0.19462758984437403,0.19572589646591096,0.002836207729427928,0.19516422972217481,0.19462246107522757,0.1957263627210259,0.0028343399383572534,289.15534499999995,287.571359375,290.722183875,8.18307774849131,171.805,170.785,172.8,5.182475813311197,0.6723461730865435,0.6704050775387694,0.6743072786393196,0.009989573805660616,0.500145,0.49869,0.5016349999999999,0.007473284067093571,-0.2635203732709737,-0.2676435447577974,-0.25941679492188374,0.021153799325419134,0.07787830517555569,0.07394004456719061,0.08191256506001125,0.02019082685335983,-0.02345120955933952,-0.02781710634951985,-0.01905106626521095,0.02231577411629176,-0.3448160515708028,-0.34862986396458795,-0.3409124708914979,0.019964876869542028,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-54b710f5e4e8,20,0.5,partial_reuse,100,2000,500,20260820,-0.0001285556326167271,-0.0006854305104226264,0.00043578028059858135,0.0028954180715630136,0.22146843044410347,0.22102133971350343,0.22190076610608508,0.0022119704303116858,0.22143179444643063,0.22100932478768573,0.2218573081034716,0.002215546488118431,251.67670999999999,250.4260675,252.92368675,6.358659019888715,144.22,143.3,145.145,4.710465459854774,0.8340670335167583,0.8323961980990495,0.8357079789894948,0.008654515554904717,0.49996500000000005,0.4991049999999999,0.5008199999999999,0.004376968532598042,-0.4943285880456032,-0.4976381896858218,-0.4909603886231412,0.017150598719988166,0.3236782697222808,0.31884866682512286,0.328571170901933,0.0248429524782751,-0.2053524695555342,-0.2108050752702405,-0.19988886304560044,0.027951212394468412,-0.6679269331938875,-0.6712294883745581,-0.6644701550175082,0.0172956833476339,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-2425869f64d2,20,1.0,full_reuse,100,2000,500,20260820,-0.0003362880797009205,-0.0014895901863872572,0.000847309240321361,0.006030291801594077,0.3326317806250914,0.3321671248397245,0.33309874607541995,0.0023760654394703214,0.33260284112125127,0.33215055777162544,0.3330690862633448,0.0023846964379852765,167.767195,166.671836375,168.83329687499997,5.47369803388316,81.145,80.695,81.6,2.3217189295603347,0.9137518759379688,0.9125110055027513,0.9150125062531265,0.006412280751716984,0.500495,0.4999,0.50108,0.0030347274518596665,-0.5666952764896124,-0.5695482577268798,-0.5637631243835016,0.01479197284593877,0.5302630209309378,0.5254007325914053,0.5351658548707922,0.02442330088979038,-0.41753559583486377,-0.422885315438539,-0.41201575319347905,0.028163069037450517,-0.8271587530091975,-0.8296413405942045,-0.8247268637993573,0.012812184964060757,2e-05,5e-06,4e-05,9.847319278346618e-05
gate4.1-full-mgrid-8dc6b82c5cc7,50,0.0,fresh,100,2000,500,20260820,-0.00018983319247181782,-0.0007571369271694872,0.00037851572215169245,0.0029031444852572973,0.1413231034645636,0.14088200295904646,0.14175364284637038,0.002253712241733479,0.14131745185488812,0.14087816162690286,0.1417518242655928,0.0022511902219900875,368.35203999999993,366.88064575000004,369.83481912499997,7.6194334317989965,247.06,245.835,248.32,6.3624847442812875,0.4996848424212106,0.49754377188594306,0.5018759379689844,0.011095550325462557,0.500365,0.49837987499999986,0.50242,0.010452599840917254,0.0009641980606398944,-0.003594124491716052,0.005519016869980694,0.02336791723430974,0.0011018165324720203,-0.0025981148426172007,0.004797477677438519,0.018519431806997333,-0.0018856375454924586,-0.005986232854428109,0.0022698545517114287,0.02100538008157082,0.00019716148605767176,-0.004159223726586719,0.004434289770674162,0.022137495146094754,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-ecf782f2748d,50,0.05,partial_reuse,100,2000,500,20260820,-0.00019552061059383453,-0.0007184771807743319,0.00033303070502421365,0.0026943378401895323,0.13459092652059496,0.1341705081278752,0.13499478908794887,0.002136516978697898,0.13458414900925797,0.13416884923668332,0.13499882512164071,0.0021341065693507126,375.11562,373.45284474999994,376.79777574999997,8.586534072275231,253.86,252.405,255.340125,7.57690536759533,0.5159129564782391,0.5137768884442222,0.5180690345172587,0.011023104233135798,0.5000699999999999,0.49800000000000005,0.5022399999999999,0.010761890299955805,-0.02559665484991464,-0.030190716723018422,-0.020948416468415658,0.023792768968747692,0.0017791823411711987,-0.0019536104297981248,0.00555365520370437,0.01869841892797936,-0.0015799608222234849,-0.005704478451044823,0.0025445241472175405,0.02108485460543806,-0.03228239482675992,-0.03658208720247994,-0.027926747854347896,0.02201761251249183,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-f841bbee63a4,50,0.1,partial_reuse,100,2000,500,20260820,-0.00019970607663449572,-0.0006816549241701215,0.0002872098244052965,0.0024766650877449618,0.12866777339449348,0.1282765987688393,0.1290470729718461,0.0020083178344232388,0.12865939178259617,0.12826724926867286,0.12904745100179976,0.0020056845637573,381.878875,380.12004475,383.649628,9.01953729142404,259.575,258.08987499999995,261.095,7.614239385135025,0.5372986493246623,0.5350825412706353,0.5396698349174587,0.011711811395934295,0.50043,0.4983949999999999,0.502525,0.01049892250363692,-0.05522182422719033,-0.0596026067974718,-0.05080129023752444,0.022510829985576946,0.003837766421907156,0.00018932490101202084,0.007513795771557364,0.018505780173157613,-0.0022229630910406664,-0.006448758903578882,0.001982544617714257,0.021416765186346706,-0.07502636576634024,-0.07952548391742002,-0.07054152851414566,0.023354222992012924,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-f6534e6e1c1a,50,0.25,partial_reuse,100,2000,500,20260820,-0.00023234107025164416,-0.000643224800241366,0.0001894090345180597,0.002119357810834172,0.11659228268379355,0.11624456827065943,0.11693500637064225,0.0017758878992381517,0.11658245980273627,0.11623841714895482,0.11693902059951052,0.001773824729873898,395.4574599999999,393.75139212500005,397.2152735000001,8.898917609723469,272.715,271.314875,274.115,7.178198966596037,0.5984142071035518,0.595937843921961,0.6009355927963982,0.013004920195975064,0.50063,0.4989449999999999,0.502415,0.008881833690008481,-0.154490996554577,-0.1589206170921075,-0.15011893428366302,0.022701522816192473,0.023982870647079504,0.019843936236750143,0.028081411612321472,0.020878240495771458,-0.00766119834213214,-0.011965107591896965,-0.0033363443299863826,0.021861519386043908,-0.19710676162718088,-0.20204645807991847,-0.19194046094137218,0.026017692495783482,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-c78baacc5795,50,0.5,partial_reuse,100,2000,500,20260820,-0.00024407107966888683,-0.0006517409580109857,0.00017662850895777354,0.0020752334833426807,0.12005166800914643,0.11976047961627649,0.12033113939969357,0.0014542850875636697,0.1200396351096739,0.11975810665450766,0.12031670005566297,0.0014559666676364695,387.40161,385.76818625000004,389.13459137500007,8.744020313640261,266.66,265.195,268.17512500000004,7.68570758031432,0.7065282641320659,0.7047723861930966,0.7083441720860432,0.009205605987209969,0.500185,0.49884,0.5015299999999999,0.0068830985358736075,-0.3096435468954684,-0.3131979577994167,-0.30591696255361805,0.018793336542441464,0.11186866630899817,0.10717324783828522,0.11658916971899894,0.023901698889593235,-0.043198746977381616,-0.04789431360831336,-0.03849293542343589,0.024159076822674905,-0.41311656529576835,-0.41664466166846154,-0.4095223739776251,0.018391845852106695,0.0,0.0,0.0,0.0
gate4.1-full-mgrid-f1be59527e5c,50,1.0,full_reuse,100,2000,500,20260820,-0.0001623191452970525,-0.0007078362048318878,0.0003879736915228424,0.0028251498431018512,0.18222462552631477,0.1818672832590762,0.18256868181628597,0.0018318025831681444,0.182200807856767,0.181846737920263,0.18255479275842348,0.0018326849049973175,316.140215,314.58816987500006,317.66586225,7.948059762047961,203.41,202.26,204.58,5.893576369594477,0.797968984492246,0.7961330665332668,0.7998550525262631,0.009662355590281906,0.500645,0.4996198749999999,0.5016749999999999,0.005267249200618296,-0.4119341752513453,-0.4156336641723803,-0.4082447230360038,0.018650765636516485,0.23107459877506453,0.22669773575245733,0.23557577904327753,0.02238715592045341,-0.12696258502376132,-0.13173406440297405,-0.12220045579119301,0.02458985710811844,-0.5958164411143236,-0.5996239516014878,-0.5920571487343778,0.01926722643524177,0.0,0.0,0.0,0.0
