e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
-0.025,10,20000,10,0.35100974044188105,0.01397203317825005,0.03887833961119742,455.0587,3.1667403445713695,320.0,0.5997,0.006311558894799953,0.007092108620075375,0.013205522525741574,0.006954846737829387,0.023546467972154008,0.0067710487578798275,0.04078137704950807,0.006528970005172919,0.09248610428157024,0.006352637415622881,0.17866064966834053,0.00782274157155759,0.35100974044188105,0.01397203317825005
-0.0125,11,20000,10,0.1818528389764997,0.014125486407813415,0.030061798836789014,463.03495,3.1789683890258793,327.0,0.5511,0.0013265141100659698,0.00708114997172607,0.004937040607394644,0.006943661028443276,0.010352830353387658,0.006760049374198635,0.019379146596709345,0.006519810523384828,0.046458095326674394,0.00636092674197729,0.09158967654328284,0.007882389904353328,0.1818528389764997,0.014125486407813415
0.0,12,20000,10,-0.0019647030604872996,0.014208658481704987,0.029133282042414943,464.07865,3.214164381428308,325.0,0.49849999999999994,0.005146831627447082,0.007080623513888911,0.005004600933688396,0.006944815617090672,0.004791254893050363,0.006763975183467686,0.004435678158653646,0.0065289845504908255,0.0033689479554634885,0.006388846878709592,0.00159106428347989,0.007937455546649232,-0.0019647030604872996,0.014208658481704987
0.0125,13,20000,10,-0.17307671382207274,0.014164209920558975,0.04191369886700025,465.16415,3.2676649678257976,322.0,0.44905,0.015604571163079482,0.00706613324163565,0.011830945463376437,0.006929634799387794,0.006170506913821869,0.006747673434426192,-0.0032635573354357432,0.006510618377773281,-0.03156575008320858,0.006363685950482416,-0.07873607132949663,0.00790365017696417,-0.17307671382207274,0.014164209920558975
0.025,14,20000,10,-0.38364076908544775,0.013961160576555923,0.03387084965156865,452.5923,3.188211997158037,312.0,0.3919,0.009250998455178948,0.007021051243887173,0.0013931631043664137,0.0068834455603078715,-0.010393589921852388,0.006699338101522719,-0.030038178298883726,0.0064574105559593534,-0.08897194342997773,0.00628772688021515,-0.18719488531513442,0.007781522960384551,-0.38364076908544775,0.013961160576555923
0.0375,15,20000,10,-0.5484360972209427,0.013590186421980897,0.02992688114168398,446.6083,3.109811127676083,311.0,0.3424,-0.007000289789325403,0.007046603220016698,-0.01782900593795775,0.006912857244247684,-0.03407208016090627,0.006733248752041325,-0.061143870532487134,0.006494914456977365,-0.14235924164722974,0.006302162987708503,-0.27771819350513405,0.007675365167776369,-0.5484360972209427,0.013590186421980897
0.05,16,20000,10,-0.6996562546076629,0.013155318665483886,0.03205664257841142,428.68755,2.9936510306938837,297.0,0.29845,-0.0007576831360556294,0.007076391823845137,-0.014735654565487777,0.006939879417884811,-0.03570261170963599,0.006754740024365645,-0.07064754028321636,0.006503329949949549,-0.17548232600395744,0.006243976288799759,-0.35020696887185926,0.007469207506126189,-0.6996562546076629,0.013155318665483886
0.0625,17,20000,10,-0.8669193001453371,0.012610853734571712,0.034385184309403447,415.88095,2.8953512242542288,288.0,0.253,-0.002834830617697962,0.007062478600965838,-0.020116520008250743,0.006926329983018885,-0.04603905409407992,0.006740181194352661,-0.08924327757046187,0.006482611422125829,-0.21885594799960773,0.0061695619331347965,-0.4348770653815175,0.0072330926479359185,-0.8669193001453371,0.012610853734571712
0.075,18,20000,10,-0.9783755773932611,0.012118537302794533,0.04553915851643528,391.2878,2.7337842174109803,272.0,0.2219,-0.0026421361407730957,0.007035052834908155,-0.02215680496582285,0.00689910836334874,-0.051428808203397486,0.006711951194445989,-0.10021548026602188,0.006448923342560809,-0.24657549645389504,0.006089630577676958,-0.490508856767017,0.007012510793455751,-0.9783755773932611,0.012118537302794533
0.0875,19,20000,10,-1.0889852357126686,0.011495940472738999,0.04170489000882676,375.58895,2.590714804750776,260.0,0.18715,-0.01087579587120657,0.0071287693544153175,-0.03243798466803581,0.0069899762040220165,-0.06478126786327967,0.006796679607131944,-0.11868673985535279,0.006518069900760827,-0.2804031558315721,0.006070062778316198,-0.5499305157919376,0.006763429688269648,-1.0889852357126686,0.011495940472738999
0.1,20,20000,10,-1.194835115331452,0.010891367490518031,0.03444111996349302,350.69585,2.47000341254456,243.5,0.15565,-0.007625222303665032,0.00702674481205265,-0.03136942016422078,0.006891943772750384,-0.06698571695505438,0.006703289430772619,-0.12634621160644374,0.006428450169857245,-0.3044276955606118,0.005957284103936182,-0.6012301688175585,0.006511660425888217,-1.194835115331452,0.010891367490518031
0.1125,21,20000,10,-1.2853593392487261,0.010253070482000115,0.015361735570048407,324.0486,2.2555602418251266,224.0,0.1297,-0.019647600524045787,0.007085552008830425,-0.04496183529853939,0.006947277072758242,-0.0829331874602798,0.00675178768032633,-0.14621877439651382,0.006460915548629956,-0.3360755352052159,0.005904661521309436,-0.652503469886386,0.006237394407245137,-1.2853593392487261,0.010253070482000115
0.125,22,20000,10,-1.33955052603757,0.009747297745566801,0.03776635097647651,307.1982,2.126412305340292,214.0,0.11005000000000001,-0.001475925964681851,0.007113856307988542,-0.02823741796613961,0.006975255606796137,-0.06837965596832626,0.006778086687044766,-0.13528338597197068,0.00648094631820777,-0.33599457598290394,0.005876348710105297,-0.670513226001126,0.0060475994125859,-1.33955052603757,0.009747297745566801
0.1375,23,20000,10,-1.3930881619469988,0.009170716975565934,0.02672259933173628,281.94925,1.9082617985686523,198.0,0.09335,-0.0027281006756300274,0.007078591983790065,-0.03053530190105741,0.006941459045713942,-0.07224610373919847,0.006745302820402463,-0.14176410680276694,0.006446368326830668,-0.3503181159934723,0.005805926352062735,-0.6979081313113146,0.005823127780262861,-1.3930881619469988,0.009170716975565934
0.15,24,20000,10,-1.4516614565584958,0.008550015067056776,0.024964711394455736,264.00315,1.8166339642184037,186.0,0.0746,-0.0028272898770908684,0.007025928803798126,-0.03180397321071897,0.006888611616529438,-0.07526899821116112,0.006690999512023292,-0.14771070654523136,0.0063862207944451,-0.36503583154744207,0.005698955750120525,-0.7272443732177933,0.005550322875194315,-1.4516614565584958,0.008550015067056776
