e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0.02,F_rho_0.02_se
-0.016875,0,20000,10,0.2354852261598332,0.014135556698423613,0.03929281732152093,461.7724,3.2016085909727456,324.0,0.5638,-0.0032384887334736094,0.006916913620889539
-0.015287499999999999,1,20000,10,0.22587402776616927,0.014120716547871056,0.04355119276011982,458.29775,3.1883410891389756,320.0,0.56445,-0.0034307127013468892,0.006916046898440683
-0.0137,2,20000,10,0.2024850060079614,0.014249095328234648,0.06661267537526104,463.6438,3.247857612339479,321.0,0.5567,-0.003898493136511047,0.006914175782696827
-0.012112499999999998,3,20000,10,0.17510522261492387,0.014148000664908244,0.03338572834391543,469.82195,3.24443757008317,328.0,0.5499,-0.004446088804371797,0.006918158957567311
-0.010525,4,20000,10,0.1544854295902196,0.01414561062150908,0.050400906957922285,464.6937,3.234024405397744,323.0,0.5429,-0.004858484664865881,0.006916314128376798
-0.008937500000000001,5,20000,10,0.12216512499928585,0.014187900891829551,0.020275447094643483,461.5253,3.1955890642366507,325.5,0.53425,-0.005504890756684557,0.00691664948940979
-0.00735,6,20000,10,0.10948561593697832,0.014178095780945858,0.04577608264865133,465.8707,3.2304060820968408,325.0,0.53155,-0.005758480937930708,0.006917954791678209
-0.005762499999999999,7,20000,10,0.07363527581527099,0.014173923240542938,0.036787854592414355,466.4141,3.2950265926198234,320.0,0.52105,-0.006475487740364852,0.00691287770384443
-0.004175,8,20000,10,0.05073896844084582,0.014203108938893224,0.037386358289771424,463.0346,3.21333362970495,320.0,0.51435,-0.006933413887853356,0.006915772574596699
-0.0025875,9,20000,10,0.024369937379815444,0.014192479491921475,0.06025731765385209,464.1225,3.2795730590520438,328.0,0.5090000000000001,-0.007460794509073966,0.0069151399272218365
-0.001,10,20000,10,0.007321517488929578,0.014259601421460866,0.05179160410901467,459.36425,3.197633926316959,321.0,0.5010999999999999,-0.0078017629068916836,0.006915831578608132
0.0,11,20000,10,-0.001880914503081177,0.014244893784519352,0.0315402813798961,463.4313,3.223913121473071,323.0,0.4969,-0.007985811546731895,0.006915156434487615
0.001,12,20000,10,-0.03159456090407604,0.014298715660021178,0.04351537982407043,464.79725,3.238187712302188,323.0,0.49215,-0.008580084474751793,0.006916131691057199
0.0025875,13,20000,10,-0.008248880856318535,0.014280792068441003,0.038253048103310004,465.43285,3.261665095852692,323.0,0.49334999999999996,-0.008113170873796644,0.006913383012555443
0.004175,14,20000,10,-0.07328820346168392,0.014165831603553647,0.04582861644659128,462.97,3.1890473924298397,324.0,0.4808,-0.00941395732590395,0.006916106516568956
0.005762499999999999,15,20000,10,-0.10612929736388114,0.014211242715043204,0.042947020733115585,458.049,3.193459334182284,319.5,0.4709499999999999,-0.010070779203947897,0.006916239557010918
0.00735,16,20000,10,-0.11013314692840599,0.014174844030505274,0.05861261455854492,464.78755,3.2128401053938265,327.0,0.4671,-0.010150856195238391,0.006915832468072321
0.008937500000000001,17,20000,10,-0.13702921036750457,0.014138045036629946,0.04967147702867994,458.2367,3.176771100093083,327.0,0.4608,-0.010688777464020364,0.006913777895186535
0.010525,18,20000,10,-0.1756742395471992,0.014165986646454336,0.040135288697266354,462.9668,3.192613729220809,328.0,0.45235000000000003,-0.011461678047614256,0.006917343384424946
0.012112499999999998,19,20000,10,-0.17675693399655504,0.014173458519243783,0.046233105846046396,461.1037,3.2018419295622005,322.0,0.449,-0.011483331936601377,0.006916295881999018
0.0137,20,20000,10,-0.20177391280853096,0.014123559363748685,0.03307138012226684,462.4915,3.264459231035219,320.5,0.4425,-0.011983671512840893,0.00691349988303151
0.015287499999999999,21,20000,10,-0.23126818484264972,0.014069441359058651,0.04150091825499834,457.2819,3.165543109764656,319.0,0.43405000000000005,-0.012573556953523269,0.0069148079810701325
0.016875,22,20000,10,-0.25448873910104025,0.014061996952822039,0.04709496095851147,460.278,3.1811748866547673,324.0,0.4265,-0.013037968038691079,0.006915792481153933
