ARL0,Gamma_SR,se,Gamma_CUSUM_pred,excess,excess_in_SE
290.601970027979,15.623026611929912,0.0522881014535154,14.25561665563949,1.3674099562904232,26.15145546078132
474.4664774742817,17.484074737524377,0.0887129891633075,15.973801963097069,1.5102727744273086,17.024257537384067
771.0278903973217,19.407338138785097,0.1487398101509318,17.8795454490596,1.5277926897254979,10.271578860932994
