e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0.05,F_rho_0.05_se
-0.058750000000000004,0,20000,10,0.7909237863240136,0.012803436404667986,0.028585275622668247,414.9311,2.897691007215601,289.0,0.72685,0.03184130809799991,0.006725741829391346
-0.05450000000000001,1,20000,10,0.7468078525707618,0.013099037991405871,0.04661963438023421,422.9874,2.936669183506489,295.0,0.7121999999999999,0.02963551141033732,0.006717638820365117
-0.05025,2,20000,10,0.6890517684418522,0.01315858702684953,0.06154969184959066,433.2023,3.0065403660992396,304.0,0.6988,0.026747707203891836,0.006731712176749467
-0.046,3,20000,10,0.628828505075258,0.013401821761154292,0.0283995881209436,435.88445,3.041144978137145,303.0,0.6827500000000001,0.02373654403556213,0.006730097842848545
-0.04175,4,20000,10,0.5822037358774327,0.01352484068725519,0.026851143632453105,440.03095,3.0462369667489355,309.0,0.66825,0.02140530557567086,0.006735637229568985
-0.037500000000000006,5,20000,10,0.5537880300620234,0.013613276944663012,0.022132744228681594,446.5372,3.1033902860213,309.0,0.65735,0.0199845202849004,0.006725803073761496
-0.03325,6,20000,10,0.48042415548518,0.013725664137407374,0.02625784278942509,446.1082,3.0717357768323974,312.0,0.63665,0.016316326556058226,0.00672914396024309
-0.029,7,20000,10,0.43335311022603257,0.013806270154282773,0.035659693667337955,455.6696,3.192293415188277,315.0,0.6209999999999999,0.013962774293100855,0.006730776263426401
-0.02475,8,20000,10,0.38176497028294104,0.013909087875032571,0.0427950686610098,459.6373,3.1700735473724087,325.0,0.6075999999999999,0.01138336729594628,0.006731592789526149
-0.0205,9,20000,10,0.2932740585115121,0.014031332205586234,0.04280708570153986,461.63415,3.2030766959604455,324.0,0.58545,0.006958821707374829,0.006734146382345723
-0.01625,10,20000,10,0.22509840975265688,0.014084464983880883,0.029213700976473883,467.4423,3.270554932272771,325.0,0.5639500000000001,0.003550039269432068,0.0067368432749706905
0.0,11,20000,10,-0.001880914503081177,0.014244893784519352,0.0315402813798961,463.4313,3.223913121473071,323.0,0.4969,-0.0077989269433548355,0.006735709663096303
0.01625,12,20000,10,-0.2260108176005052,0.01410616686972716,0.05435949689621599,457.87025,3.182042945280933,321.0,0.43604999999999994,-0.019005422098226036,0.006724268726061404
0.0205,13,20000,10,-0.31077292334021034,0.014039391295675295,0.030955453166981617,457.22715,3.174049110683659,320.0,0.41295000000000004,-0.02324352738521129,0.006733301573953986
0.02475,14,20000,10,-0.3680055240723954,0.013931644955628673,0.06044862081462026,451.5396,3.1432708695211042,317.0,0.3953,-0.026105157421820548,0.006739865799190797
0.029,15,20000,10,-0.4257809409509887,0.013814843548460687,0.051582147246333344,453.28705,3.158668850490698,313.0,0.37784999999999996,-0.02899392826575021,0.0067393223253560935
0.03325,16,20000,10,-0.4725975635046512,0.013742192385827426,0.032976979220589224,446.118,3.1200836294709706,310.0,0.3639,-0.031334759393433345,0.006734769792677279
0.037500000000000006,17,20000,10,-0.5683788826425609,0.013594373092235379,0.03679563540681095,443.7956,3.0719413425735542,313.0,0.34115,-0.03612382535032883,0.00673562988194033
0.04175,18,20000,10,-0.6083597933118104,0.01351171460246234,0.05348999444563851,436.94235,3.0243321660453244,306.0,0.32745,-0.0381228708837913,0.006722567930962072
0.046,19,20000,10,-0.6307022763707042,0.013415759553939725,0.06078496249422866,434.5128,3.016986875559515,302.0,0.32035,-0.03923999503673599,0.006727954108646123
0.05025,20,20000,10,-0.7019225378594834,0.013185123914858292,0.036180701814489034,426.22905,2.9729697033013487,297.0,0.29969999999999997,-0.04280100811117495,0.006729226637834177
0.05450000000000001,21,20000,10,-0.7361602013300781,0.012962706510365192,0.025906804260557983,423.41815,2.9495165345219285,295.0,0.2892,-0.04451289128470468,0.006727516170390807
0.058750000000000004,22,20000,10,-0.8050362132083569,0.012874987704467877,0.04197620809432958,415.33535,2.9130646228317203,288.0,0.26990000000000003,-0.04795669187861862,0.006725847969083484
