e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
0.35,30,300000,20,-1.532622892585989,0.0013121600512958998,0.006201421261955575,77.46293,0.12810838836583657,56.0,0.0032600000000000003,-0.0007158647843678218,0.0018265012207371201,-0.031354005340400254,0.0017901759628126087,-0.07731121617444889,0.00173644703044144,-0.15390656756452997,0.0016491415644622877,-0.38369262173477314,0.0014087565118085204,-0.7666693786851785,0.0011247372395851373,-1.532622892585989,0.0013121600512958998
0.4,31,300000,20,-1.49338185067904,0.0012839379594116137,0.005279862210516976,59.78907,0.09606084459956092,44.0,0.0016166666666666666,-0.0007158647843678218,0.0018265012207371201,-0.03056918450226127,0.0017901510473490216,-0.07534916407910143,0.0017363524869279622,-0.14998246337383503,0.0016488360082095278,-0.3738823612580358,0.0014069266835534256,-0.7470488577317039,0.0011162226554106952,-1.49338185067904,0.0012839379594116137
0.5,32,300000,20,-1.412208610647129,0.001263159349433288,0.005296538175837225,38.03035333333333,0.05680691895558331,29.0,0.0003533333333333334,-0.0007158647843678218,0.0018265012207371201,-0.028945719701623046,0.0017901785438922543,-0.07129050207750588,0.0017363978615295547,-0.14186513937064393,0.0016488420758556624,-0.35358905125005813,0.0014061575887428436,-0.7064622377157483,0.001110966900874404,-1.412208610647129,0.001263159349433288
0.6,33,300000,20,-1.3342946523273198,0.0012690768267505225,0.0052628166119785234,26.223323333333333,0.035850970015429764,21.0,5e-05,-0.0007158647843678218,0.0018265012207371201,-0.027387440535226862,0.0017900743853585253,-0.06739480416151543,0.0017361442116072268,-0.13407374353866303,0.0016483598373625017,-0.33411056167010583,0.001405201386977425,-0.6675052585558438,0.001110477627557833,-1.3342946523273198,0.0012690768267505225
0.75,34,300000,20,-1.2224070553343327,0.0012837622873188405,0.005181975968182373,17.05203,0.020264066185531334,14.0,1.6666666666666667e-05,-0.0007158647843678218,0.0018265012207371201,-0.025149688595367124,0.001790160208487818,-0.06180042431186608,0.0017363751776560902,-0.12288498383936433,0.001648880562907764,-0.3061386624218591,0.0014070287842727638,-0.6115614600593503,0.0011163605660401022,-1.2224070553343327,0.0012837622873188405
1.0,35,300000,20,-1.0600003390743487,0.0013284498680456835,0.005815680845386954,10.375586666666667,0.009936372027496525,9.0,0.0,-0.0007158647843678218,0.0018265012207371201,-0.02190155427016744,0.001790092508743947,-0.053680088498866865,0.0017362574766989324,-0.1066443122133659,0.0016488320282356875,-0.265536983356863,0.0014086377989352282,-0.5303581019293582,0.001127722078096719,-1.0600003390743487,0.0013284498680456835
1.25,36,300000,20,-0.9159026619542205,0.0013781294840244517,0.005765259166476393,7.3924,0.005996389153301494,7.0,0.0,-0.0007158647843678218,0.0018265012207371201,-0.019019600727764877,0.0017902890058300591,-0.046475204642860465,0.00173680765449537,-0.09223454450135311,0.0016501439999557716,-0.22951256407683104,0.0014138175381992668,-0.4583092633692942,0.0011461501499391788,-0.9159026619542205,0.0013781294840244517
1.5,37,300000,20,-0.8016272287636956,0.001435460149000735,0.005916154598709347,5.745443333333333,0.004079003503740619,5.0,0.0,-0.0007158647843678218,0.0018265012207371201,-0.016734092063954376,0.0017902501038528727,-0.04076143298333421,0.0017367815518635904,-0.0808070011823006,0.0016503491747626193,-0.20094370577919976,0.0014166904598804245,-0.4011715467740317,0.0011624916189114595,-0.8016272287636956,0.001435460149000735
2.0,38,300000,20,-0.6170645942976795,0.0015366868738163994,0.006546089507854637,4.01012,0.0023493567240679713,4.0,0.0,-0.0007158647843678218,0.0018265012207371201,-0.013042839374634055,0.0017902409091711865,-0.031533301260033404,0.0017368911525456547,-0.06235073773569898,0.001651047314399795,-0.15480304716269572,0.0014227963533557087,-0.30889022954102363,0.0011935857827763835,-0.6170645942976795,0.0015366868738163994
2.5,39,300000,20,-0.4900459026714399,0.0016095258445473842,0.004420003724879663,3.1149566666666666,0.0015999488095544548,3.0,0.0,-0.0007158647843678218,0.0018265012207371201,-0.010502465542109263,0.001790323550743814,-0.025182366678721424,0.001737198536284499,-0.04964886857307503,0.0016520250376488368,-0.12304837425613584,0.0014285048789823762,-0.24538088372790384,0.001218418567270366,-0.4900459026714399,0.0016095258445473842
3.0,40,300000,20,-0.38763780233027834,0.0016547997348934373,0.0064305155204308975,2.5748766666666665,0.0011969427501312146,3.0,0.0,-0.0007158647843678218,0.0018265012207371201,-0.008454303535286032,0.0017902797882613356,-0.02006196166166335,0.0017371543436066673,-0.03940805853895887,0.001652172400407831,-0.09744634917084545,0.0014310130887403533,-0.19417683355732307,0.0012323710017489642,-0.38763780233027834,0.0016547997348934373
