rho,n_cycles,mean_e,sd_e,frac_gt_half,cycle_len_sim,cycle_len_se,E_pi_A,frac_in_taylor_window,delay_mu0.5,delay_oracle_mu0.5,delay_mu1.0,delay_oracle_mu1.0,delay_mu2.0,delay_oracle_mu2.0
0.0,1729355,0.00033312115524502503,0.9997774952493765,0.6169884147557905,82.72253123274284,0.14547654251229034,82.92815407936942,0.015942360012837158,74.37520058334495,37.99614291761183,53.67797160664515,10.37596991812558,16.167786570305637,4.00887106088687
0.034,1681935,-0.0003427567951812478,0.9678431618466576,0.6060525525659434,85.11173975213073,0.14984822323143876,85.25963028253378,0.016326433542318816,75.86947325261713,37.99614291761183,53.74870228528107,10.37596991812558,15.125796288355414,4.00887106088687
0.0605,1638956,0.000566564133338881,0.9446704852460673,0.5961740278567575,87.39176768625882,0.15384959672135248,87.34527106507227,0.01684059852735522,77.18322523502346,37.99614291761183,53.70613009948049,10.37596991812558,14.49247885273311,4.00887106088687
0.1,1591162,-0.0009113403220883871,0.9124456407846875,0.5840656073988695,89.98677947311462,0.15842932346167823,89.98130045596714,0.017466480471504474,78.74429721684103,37.99614291761183,53.625501341367006,10.37596991812558,13.420937098603293,4.00887106088687
0.2,1510243,-5.7378652524226755e-05,0.8570247678219362,0.5604667593228374,94.85701704957414,0.16650907953174282,94.86442215958934,0.018567210707151102,81.91614058461097,37.99614291761183,53.30287197770761,10.37596991812558,11.69514569613261,4.00887106088687
0.5,1755820,-0.000245216879592874,0.9076101476793755,0.620338075656958,81.61288286954243,0.14274411746120547,81.56698312057236,0.015213404563110114,77.43334279343006,37.99614291761183,58.69552101777559,10.37596991812558,12.774438053997523,4.00887106088687
0.8,2521410,0.00035812123058638856,1.151516045466892,0.7390317322450534,56.74235209664434,0.09810355797470639,56.863094394214336,0.009848457807337958,61.55779500281494,37.99614291761183,60.10523661293135,10.37596991812558,22.225348604550632,4.00887106088687
1.0,2862843,0.00030128045752128644,1.3709642322492048,0.7749485389174328,50.06953367683803,0.08749762166483135,50.0406518212491,0.008697997060963525,52.40550093404066,37.99614291761183,52.90945553332391,10.37596991812558,29.043633002157673,4.00887106088687
