e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
-0.35,10,100000,20,1.5343487534546614,0.0022776384799002122,0.010082072562009546,77.78264,0.22173197964437147,56.0,0.99671,0.001479920008243484,0.003160030122454638,0.03213729667717184,0.0030973064553308505,0.07812336168056437,0.003004542476450048,0.15476680335288528,0.0028538401278905804,0.384697128369848,0.002439189335131741,0.7679143367314525,0.0019505308175649485,1.5343487534546614,0.0022776384799002122
-0.3,11,100000,20,1.560625985661282,0.0023943894341145605,0.008264799522041481,103.39924,0.3032975116416712,74.0,0.99278,0.001479920008243484,0.003160030122454638,0.03266284132130425,0.0030971648799417136,0.07943722329089542,0.0030043277185899447,0.15739452657354736,0.0028539147271916788,0.3912664364215031,0.002444025232975638,0.7810529528347627,0.001981657738406173,1.560625985661282,0.0023943894341145605
-0.25,12,100000,20,1.5756382106108868,0.0026351950574584415,0.01354194394899839,139.23594,0.41675707910939414,99.0,0.98424,0.001479920008243484,0.003160030122454638,0.03296308582029635,0.003097446947177197,0.08018783453837565,0.0030053408069618645,0.15889574906850784,0.0028570508447965308,0.3950194926589043,0.002461917353729978,0.7885590653095651,0.002060549211543932,1.5756382106108868,0.0026351950574584415
-0.2,13,100000,20,1.5581230675172428,0.003065281899584999,0.013652306786198188,191.09624,0.583841216671354,135.0,0.9663100000000002,0.001479920008243484,0.003160030122454638,0.032612782958423465,0.0030973865238129853,0.07931207738369343,0.003005814171387773,0.15714423475914338,0.0028602507976888945,0.3906407068854933,0.0024902421593070274,0.7798014937627431,0.0022003420224812934,1.5581230675172428,0.003065281899584999
-0.15,14,100000,20,1.4509849766756608,0.003830033911611541,0.014757834504094043,262.81748,0.8121924772064171,184.0,0.9259300000000001,0.001479920008243484,0.003160030122454638,0.030470021141591832,0.003097355299319325,0.07395517284161436,0.0030070785326484994,0.14643042567498524,0.0028676110304896494,0.3638561841750978,0.002551245371980382,0.7262324483419521,0.002475971601346393,1.4509849766756608,0.003830033911611541
-0.1,15,100000,20,1.191973925415916,0.004863691365752928,0.02392438143990225,349.15126,1.0758375044900994,244.0,0.84406,0.001479920008243484,0.003160030122454638,0.025289800116396942,0.0030983874803928568,0.06100462027862712,0.0030119386269089696,0.12052932054901075,0.0028854663810049196,0.29910342136016166,0.002664073989968362,0.5967269227120798,0.0029004725008477824,1.191973925415916,0.004863691365752928
-0.075,16,100000,20,0.9777409980782961,0.005404886363601064,0.02329039848360326,390.39389,1.212136284808935,273.0,0.78061,0.001479920008243484,0.003160030122454638,0.021005141569644534,0.0030993632874388535,0.0502929739117461,0.0030157813328875356,0.09910602781524874,0.0028981118896297745,0.24554518952575666,0.002735180392618523,0.4896104590432697,0.003138606902228473,0.9777409980782961,0.005404886363601064
-0.05,17,100000,20,0.6984061376901737,0.00590347022940266,0.019086744976845947,430.1465,1.3374391187682018,301.0,0.6992100000000001,0.001479920008243484,0.003160030122454638,0.015418444361882088,0.0030989827095524933,0.036326230892339995,0.003016264252262516,0.0711725417764365,0.0029041774094594186,0.17571147442872606,0.002790959675974723,0.3499430288492086,0.003346870103253608,0.6984061376901737,0.00590347022940266
-0.025,18,100000,20,0.36723769743875023,0.006244219754287227,0.023394619501877614,455.40576,1.4190183575694908,318.0,0.60442,0.001479920008243484,0.003160030122454638,0.00879507555685362,0.0030989933995281024,0.01976780887976882,0.0030173409324490232,0.03805569775129416,0.0029100414133362965,0.09291936436587017,0.002834247339729193,0.18435880872349683,0.0034951531458450873,0.36723769743875023,0.006244219754287227
-0.0125,19,100000,20,0.18314087699372117,0.006335833791911916,0.02459274668732752,461.51767,1.4418439678474184,320.0,0.5517100000000001,0.001479920008243484,0.003160030122454638,0.005113139147953037,0.0030994920792935103,0.010562967857517369,0.0030188741999850467,0.019646015706791253,0.0029140938398945207,0.0468951592546129,0.0028513417536320694,0.09231039850098231,0.0035408712930180457,0.18314087699372117,0.006335833791911916
0.0,20,100000,20,-0.009420556274401533,0.006364866160237724,0.030887367108465565,465.7894,1.4448188185688142,326.0,0.49833000000000005,0.001479920008243484,0.003160030122454638,0.0012619104825905825,0.0030996224775794766,0.0009348961941112316,0.0030192921092686135,0.0003898723799789821,0.0029152469516559067,-0.0012451990624177706,0.0028564869199663623,-0.003970318133079026,0.003555050170878713,-0.009420556274401533,0.006364866160237724
0.0125,21,100000,20,-0.19059648307979168,0.006325878056086008,0.027125422951976452,462.74151,1.4396279591671617,323.0,0.44584999999999997,0.001479920008243484,0.003160030122454638,-0.0023616080535172213,0.0030995748983657584,-0.008123900146158276,0.0030190483108124304,-0.017727720300560038,0.0029143217611010156,-0.04653918076376531,0.0028509059921194247,-0.0945582815357741,0.003537435084521646,-0.19059648307979168,0.006325878056086008
0.025,22,100000,20,-0.37377264191045384,0.006239086159441158,0.02487914843085193,454.26262,1.4172861009359667,316.0,0.39466,0.001479920008243484,0.003160030122454638,-0.006025131230130462,0.003099438300409277,-0.017282708087691383,0.0030184319416380278,-0.03604533618362625,0.002912126498371985,-0.09233322047143085,0.0028382351698927415,-0.18614636095110515,0.0034979388220635686,-0.37377264191045384,0.006239086159441158
0.05,23,100000,20,-0.6930251269475429,0.005918980266168828,0.0287965512873667,428.77049,1.3408439041795106,298.0,0.30239,0.001479920008243484,0.003160030122454638,-0.012410180930872244,0.0030991372693453664,-0.03324533233954583,0.0030166955992025077,-0.06797058468733515,0.002905192280135472,-0.1721463417307031,0.00279452661837292,-0.3457726034696496,0.0033553933806433765,-0.6930251269475429,0.005918980266168828
0.075,24,100000,20,-0.975795891743994,0.00541028658665091,0.02720717876311122,392.88462,1.2240416479246587,275.0,0.22058,0.001479920008243484,0.003160030122454638,-0.01806559622680127,0.003098453189290818,-0.047383870579368395,0.0030135289229005977,-0.09624766116698028,0.0028937222539330465,-0.24283903292981587,0.0027259270974516183,-0.48715798586787523,0.00312941043835738,-0.975795891743994,0.00541028658665091
0.1,25,100000,20,-1.189554668326626,0.004863684643316971,0.020895830810254333,349.89416,1.0864054387505233,244.0,0.15767,0.001479920008243484,0.003160030122454638,-0.022340771758453917,0.003098158665829468,-0.0580718094085,0.0030113681362245555,-0.11762353882524348,0.0028843378998416715,-0.2962787270754739,0.002661526380768439,-0.5940373741591913,0.002897350473259608,-1.189554668326626,0.004863684643316971
0.15,26,100000,20,-1.4480925184848878,0.003839180682187726,0.01993970118467807,261.09102,0.8081915945431075,183.0,0.07483000000000001,0.001479920008243484,0.003160030122454638,-0.027511528761619143,0.0030981952518430735,-0.07099870191641308,0.0030091926375128302,-0.14347732384106965,0.0028718742027264337,-0.3609131896150394,0.0025617868113600954,-0.7233062992383221,0.002492787947957387,-1.4480925184848878,0.003839180682187726
0.2,27,100000,20,-1.5536636298652697,0.003073025571302986,0.015701182686368748,191.63427,0.5820033269616222,136.0,0.033940000000000005,0.001479920008243484,0.003160030122454638,-0.029622950989226775,0.00309744455404304,-0.07627725748543217,0.0030059711898903197,-0.15403443497910782,0.002860607166015977,-0.3873059674601347,0.0024914923067880907,-0.776091854928513,0.0022040261022234567,-1.5536636298652697,0.003073025571302986
