e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
-0.15,0,200000,20,1.4541242125355103,0.0027072380604594784,0.012162523353758559,262.48233,0.5717287522572975,184.0,0.9256549999999999,0.0006326989261685389,0.0022393992421122933,0.02970252919835538,0.0021952375653253703,0.07330727460663562,0.0021316276623226005,0.14598185028710273,0.002033354554584496,0.364005577328504,0.0018103076750238018,0.7273784557308394,0.0017560429970666872,1.4541242125355103,0.0027072380604594784
-0.1375,1,200000,20,1.4011214466781725,0.0028782037370107794,0.01039991975081876,282.027675,0.6145678126240045,198.0,0.9094750000000001,-0.001636116023281624,0.0022372449680997933,0.026419035230747463,0.0021931416908146893,0.0685017621117911,0.0021299649865535635,0.13863964024686382,0.0020334233999852068,0.34905327465208197,0.0018243998631438244,0.6997426653274456,0.001820976866729912,1.4011214466781725,0.0028782037370107794
-0.125,2,200000,20,1.3462176317868895,0.003048476007656777,0.009833671934367062,304.83338,0.6665956765445287,213.0,0.89161,0.00021850029285916427,0.002238174141250244,0.02713848292273977,0.0021944118252216183,0.06751845686756067,0.002132105802338504,0.1348184134422622,0.0020380548577644316,0.33671828316636676,0.0018452885049381458,0.6732180660398742,0.0018932182847042078,1.3462176317868895,0.003048476007656777
-0.1125,3,200000,20,1.271619772243268,0.0032525092085946014,0.014808278470400702,328.01998,0.716439659275591,230.0,0.8680899999999999,0.0002478431983771475,0.0022389859985874447,0.025675281779274965,0.002195339779788989,0.06381643965062171,0.0021336670990758297,0.12738503610286625,0.002042004369829384,0.31809082545959994,0.0018676559988570454,0.6359338077208226,0.0019767293140823343,1.271619772243268,0.0032525092085946014
-0.1,4,200000,20,1.188990569891019,0.0034433689310473057,0.013064706676625097,347.928915,0.7644542983471838,243.0,0.842805,-0.0046689338245744115,0.0022372086866126145,0.01920425624973746,0.002193650560934836,0.055014041361205274,0.0021325713530231326,0.11469701654698496,0.002043235352243666,0.293745942104324,0.0018870120972820739,0.5921608180332223,0.0020545883089339405,1.188990569891019,0.0034433689310473057
-0.0875,5,200000,20,1.0889287029694068,0.003648158321353273,0.015218557922032132,370.15041,0.8124074103017285,257.0,0.8125,0.00023404422547276354,0.0022353720911917,0.022007937400351438,0.0021917904203936963,0.05466877716266947,0.0021312013760101133,0.10910351009986616,0.002044206312274119,0.27240770891145627,0.001907573120820017,0.5445813735974396,0.0021381095883054816,1.0889287029694068,0.003648158321353273
-0.075,6,200000,20,0.9824173596981942,0.0038240645420792173,0.019462932485499785,392.347935,0.8655053861352024,274.0,0.78101,-0.001544142052229288,0.0022395482360158853,0.01813508798277918,0.002195999378957117,0.04765393303529188,0.002135920778687402,0.09685200812281305,0.002051105797129832,0.24444623338537655,0.0019316946255602161,0.4904366088229824,0.002214659256296844,0.9824173596981942,0.0038240645420792173
-0.0625,7,200000,20,0.8385059415337818,0.0040198463899201505,0.011390413414754106,411.848655,0.9092447610399701,287.0,0.7397,0.00540573944729968,0.0022391958627003446,0.02206774348902932,0.0021957149273800596,0.04706074955162379,0.00213628873909519,0.08871575965594787,0.0020541461737163284,0.21368078996892018,0.001955303057678426,0.42195584049054075,0.002298653629224575,0.8385059415337818,0.0040198463899201505
-0.05,8,200000,20,0.7013167047298339,0.004175816845127553,0.022712892346967144,430.568035,0.9460474502027285,302.0,0.70061,-0.002340579310783623,0.002234747386215499,0.011732566370028726,0.002191475734935955,0.032842284891247256,0.0021328325703593694,0.06802514909327813,0.0020533387050532263,0.17357374169937076,0.001972803097141803,0.3494880627095251,0.002366107040555518,0.7013167047298339,0.004175816845127553
-0.0375,9,200000,20,0.5417088257945082,0.004308544111746756,0.013743410668590498,444.71214,0.9812549828101809,310.0,0.6540000000000001,0.0005494734044120791,0.0022345450910423,0.011372660452214002,0.0021917153400882773,0.027607441023916886,0.002134134949662757,0.05466540864342169,0.0020575397607588706,0.1358393115019361,0.001993958250280892,0.27112914959946016,0.0024286804751438525,0.5417088257945082,0.004308544111746756
-0.025,10,200000,20,0.36560017863181754,0.004410284638871963,0.019513889003167032,456.707125,1.0081811156443974,319.0,0.60401,-0.0004810358775573113,0.002238073250759296,0.006840588412630184,0.002195021280505317,0.01782302484791143,0.0021374164128144177,0.036127085573380166,0.002061672841059468,0.09103926774978639,0.0020076220918492232,0.18255957137713005,0.002472113356288015,0.36560017863181754,0.004410284638871963
-0.0125,11,200000,20,0.1836265151219314,0.004480312665127974,0.01843889813969375,462.826875,1.0226268544010022,322.0,0.5529549999999999,-0.0014858515784247066,0.0022347784529538196,0.002216395755582416,0.002191981955267093,0.0077697667565931,0.002134991544132558,0.017025385091610907,0.0020609234820266665,0.04479224009666432,0.002016588948607608,0.09107033177175333,0.002504114789605195,0.1836265151219314,0.004480312665127974
0.0,12,200000,20,0.002217617351129456,0.004493718132602712,0.023422612902616706,466.50311,1.0263151231299767,326.0,0.50062,0.0015765159648904574,0.0022355471571491948,0.0015893379926152362,0.0021928565685977613,0.0016085710342024066,0.002136064211426876,0.0016406261035143573,0.002062432211929644,0.001736791311450207,0.002020083688612004,0.0018970666580099562,0.00251151993328539,0.002217617351129456,0.004493718132602712
0.0125,13,200000,20,-0.19012332750994604,0.004483921819945837,0.019938493209931542,462.95872,1.021133708923599,323.0,0.44662499999999994,0.00020649731846412138,0.002238259456773493,-0.0036000991781040817,0.002195444334123667,-0.009309993922956386,0.0021384258180235653,-0.018826485164376894,0.002064308504978116,-0.047375958888638416,0.0020197905149840047,-0.09495841509574095,0.0025070756036743047,-0.19012332750994604,0.004483921819945837
0.025,14,200000,20,-0.3585320465094218,0.004419494826991382,0.015257495060066857,456.791615,1.0097435990211265,318.0,0.398015,7.116559144401186e-05,0.0022384088703234846,-0.007100898650573304,0.002195127094571014,-0.017858995013599277,0.0021372080575975724,-0.035789155618642564,0.0020610393591001227,-0.08957963743377244,0.0020066897618106734,-0.1792304404589889,0.0024736929920943854,-0.3585320465094218,0.004419494826991382
0.0375,15,200000,20,-0.5465947137812822,0.004304636684129131,0.028288659131202328,444.96232,0.9816407583449153,311.0,0.34387999999999996,0.00019269353892255593,0.0022343220391600267,-0.010743054607481541,0.0021916705584243417,-0.02714667682708768,0.0021343442034955943,-0.05448604719309791,0.0020581258985977926,-0.13650415829112864,0.0019951476907533357,-0.2732010101211798,0.0024289307154132843,-0.5465947137812822,0.004304636684129131
0.05,16,200000,20,-0.7023444987247786,0.004169499685269297,0.020381156322158117,430.33299,0.9491674393290359,300.0,0.29955500000000007,0.0014640647561784926,0.002233605717149942,-0.012612106513440649,0.002190473635832013,-0.033726363417869366,0.0021320229212873198,-0.06891679159191721,0.0020527959027184677,-0.17448807611406078,0.0019725240497567944,-0.35044021698430006,0.002364478559195015,-0.7023444987247786,0.004169499685269297
0.0625,17,200000,20,-0.8461113340538065,0.004006251458147618,0.018948098799606215,412.37071,0.9116076277175472,287.0,0.25767,0.0025324141011142014,0.00223552324048605,-0.014440460861984215,0.0021922108526730745,-0.039899773306631844,0.002133006939539639,-0.08233196071437789,0.0020511425276811697,-0.209628522937616,0.0019522967446775677,-0.4217894599763462,0.0022930714083909086,-0.8461113340538065,0.004006251458147618
0.075,18,200000,20,-0.9848112189657122,0.0038249533574627546,0.0171363064035725,392.515835,0.8648597283710305,275.0,0.21886999999999998,-0.0006459845335233712,0.002238117539865495,-0.020329289222167146,0.002194815821704974,-0.04985424625513281,0.0021351118340849056,-0.09906250797674224,0.0020509241731206163,-0.24668729314157056,0.0019332310290508816,-0.4927286017496178,0.002217424012733616,-0.9848112189657122,0.0038249533574627546
