layer,detector_family,detector_short,source_priority,m,rho,gamma_tilde,gamma_tilde_exact,gamma_tilde_se,gamma_ci95_lo,gamma_ci95_hi,lambda,abs_lambda,abs_lambda_lo,abs_lambda_hi,class,local_first_order_dynamics,gamma_regime,gamma_evidence_class,evidence_class,uncertainty_status,classification_reportable_as_robust,rho_in_admissible_domain,cell_kind
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.07,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-0.9450356821018147,0.9450356821018147,0.9372531740231822,0.9528181901804472,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.08,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-1.080040779544931,1.080040779544931,1.0711464845979224,1.0889350744919397,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.09,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-1.2150458769880472,1.2150458769880472,1.2050397951726626,1.225051958803432,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.1,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-1.3500509744311637,1.3500509744311637,1.338933105747403,1.3611688431149247,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.12,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-1.6200611693173965,1.6200611693173965,1.6067197268968834,1.6334026117379095,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.15,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-2.0250764616467456,2.0250764616467456,2.008399658621104,2.0417532646723866,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.2,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-2.7001019488623275,2.7001019488623275,2.677866211494806,2.7223376862298494,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.25,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-3.3751274360779093,3.3751274360779093,3.3473327643685074,3.4029221077873113,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.4,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-5.400203897724655,5.400203897724655,5.355732422989612,5.444675372459699,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.6,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-8.100305846586982,8.100305846586982,8.033598634484417,8.167013058689546,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,0.8,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-10.80040779544931,10.80040779544931,10.711464845979224,10.889350744919398,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,2,1.0,14.500509744311637,,0.05672486214775936,14.38933105747403,14.611688431149245,-13.500509744311637,13.500509744311637,13.38933105747403,13.611688431149245,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.0,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.0,0.0,0.0,0.0,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.01,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.11972654633634319,0.11972654633634319,0.1187659573496056,0.12068713532308077,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.02,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.23945309267268639,0.23945309267268639,0.2375319146992112,0.24137427064616154,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.03,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.35917963900902955,0.35917963900902955,0.3562978720488168,0.3620614059692423,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.04,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.47890618534537277,0.47890618534537277,0.4750638293984224,0.4827485412923231,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.05,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.5986327316817159,0.5986327316817159,0.593829786748028,0.6034356766154039,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.06,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.7183592780180591,0.7183592780180591,0.7125957440976336,0.7241228119384846,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.07,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.8380858243544024,0.8380858243544024,0.8313617014472393,0.8448099472615656,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.08,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-0.9578123706907455,0.9578123706907455,0.9501276587968448,0.9654970825846462,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.09,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-1.0775389170270886,1.0775389170270886,1.0688936161464504,1.086184217907727,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.1,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-1.1972654633634319,1.1972654633634319,1.187659573496056,1.2068713532308077,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.12,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-1.4367185560361182,1.4367185560361182,1.4251914881952672,1.4482456238769692,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.15,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-1.7958981950451478,1.7958981950451478,1.781489360244084,1.8103070298462116,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.2,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-2.3945309267268637,2.3945309267268637,2.375319146992112,2.4137427064616155,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.25,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-2.9931636584085797,2.9931636584085797,2.96914893374014,3.0171783830770194,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.4,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-4.7890618534537275,4.7890618534537275,4.750638293984224,4.827485412923231,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.6,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-7.183592780180591,7.183592780180591,7.125957440976336,7.2412281193848465,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,0.8,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-9.578123706907455,9.578123706907455,9.501276587968448,9.654970825846462,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,3,1.0,12.972654633634319,,0.049010542760713774,12.87659573496056,13.068713532308077,-11.972654633634319,11.972654633634319,11.87659573496056,12.068713532308077,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.0,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.0,0.0,0.0,0.0,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.01,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.1004852607349784,0.1004852607349784,0.09968076348404743,0.10128975798590936,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.02,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.2009705214699568,0.2009705214699568,0.19936152696809487,0.20257951597181872,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.03,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.3014557822049352,0.3014557822049352,0.2990422904521423,0.30386927395772806,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.04,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.4019410429399136,0.4019410429399136,0.39872305393618973,0.40515903194363745,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.05,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.502426303674892,0.502426303674892,0.4984038174202372,0.5064487899295468,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.06,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.6029115644098704,0.6029115644098704,0.5980845809042846,0.6077385479154561,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.07,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.7033968251448488,0.7033968251448488,0.697765344388332,0.7090283059013656,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.08,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.8038820858798272,0.8038820858798272,0.7974461078723795,0.8103180638872749,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.09,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-0.9043673466148056,0.9043673466148056,0.8971268713564269,0.9116078218731842,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.1,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-1.004852607349784,1.004852607349784,0.9968076348404744,1.0128975798590936,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,INCONCLUSIVE,UNCERTAINTY_SENSITIVE_CROSSES_UNIT_MAGNITUDE,False,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.12,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-1.2058231288197407,1.2058231288197407,1.1961691618085692,1.2154770958309122,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.15,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-1.5072789110246758,1.5072789110246758,1.4952114522607114,1.5193463697886405,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.2,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-2.009705214699568,2.009705214699568,1.9936152696809488,2.025795159718187,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.25,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-2.51213151837446,2.51213151837446,2.492019087101186,2.532243949647734,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.4,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-4.019410429399136,4.019410429399136,3.9872305393618976,4.051590319436374,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.6,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-6.029115644098703,6.029115644098703,5.980845809042846,6.077385479154562,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,0.8,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-8.038820858798273,8.038820858798273,7.974461078723795,8.103180638872749,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
GAUSSIAN_SR_FROZEN,reset symmetric two-chart Shiryaev-Roberts,SR,2,5,1.0,11.04852607349784,,0.04104653234838718,10.968076348404743,11.128975798590936,-10.04852607349784,10.04852607349784,9.968076348404743,10.128975798590936,LOCALLY-UNSTABLE,LOCALLY_REPELLING,GAMMA_GT_2,EMPIRICAL_ONLY,THEOREM_PLUS_EMPIRICAL_ESTIMATE,ROBUST_UNDER_95_INTERVAL,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.0,7.5,15/2,,,,-0.0,0.0,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.01,7.5,15/2,,,,-0.065,0.065,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.02,7.5,15/2,,,,-0.13,0.13,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.03,7.5,15/2,,,,-0.195,0.195,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.04,7.5,15/2,,,,-0.26,0.26,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.05,7.5,15/2,,,,-0.325,0.325,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.06,7.5,15/2,,,,-0.39,0.39,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.07,7.5,15/2,,,,-0.45500000000000007,0.45500000000000007,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.08,7.5,15/2,,,,-0.52,0.52,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.09,7.5,15/2,,,,-0.585,0.585,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.1,7.5,15/2,,,,-0.65,0.65,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
FINITE_SUPPORT_CUSUM_WITNESS,Priority-1 exact finite-support witness,CUSUM-witness,1,1,0.12,7.5,15/2,,,,-0.78,0.78,,,LOCALLY-STABLE,LOCALLY_ATTRACTING,GAMMA_GT_2,EXACT_SYMBOLIC,THEOREM_PLUS_CERTIFIED_INPUT,NOT_APPLICABLE_EXACT_INPUT,True,True,GRID
