e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0.5,F_rho_0.5_se
-0.81,0,200000,20,1.1823910923788201,0.0015855444877940982,0.007644208762029015,14.813935,0.02039367680407687,12.0,0.99999,0.5915118956524944,0.0013720878467169918
-0.7875000000000001,1,200000,20,1.1970345665239837,0.0015808807587665706,0.007656414832348959,15.567475,0.021870330980091748,13.0,1.0,0.5976992252503509,0.0013673211664809153
-0.765,2,200000,20,1.2110970140238417,0.0015789377465243073,0.005642445247786686,16.41007,0.0235136551270828,14.0,1.0,0.6056577571583505,0.001370073163893347
-0.7425,3,200000,20,1.2315630339464583,0.0015720115278060824,0.007452888461522116,17.384685,0.02540592233236815,14.0,0.999985,0.6159054385724178,0.0013672184844479547
-0.72,4,200000,20,1.2443828087942437,0.001574196717105855,0.006958074903902129,18.386835,0.02765334052063303,15.0,0.99996,0.6198569374848346,0.001370116279707714
-0.6975,5,200000,20,1.2603714467636398,0.0015608568735594219,0.007394600797068859,19.575745,0.02985902160622031,16.0,0.99997,0.6303027454945562,0.0013629936688694976
-0.675,6,200000,20,1.277184371573339,0.0015622910604069999,0.006524391722574336,20.803635,0.032442031245913557,17.0,0.9999650000000001,0.6378201147605549,0.0013672374360440152
-0.6525,7,200000,20,1.2927256905569608,0.0015571984647350227,0.007574103195709204,22.214595,0.03531107481074311,18.0,0.99993,0.6490657150021303,0.0013657455709202562
-0.63,8,200000,20,1.3103357804966251,0.0015561501597822467,0.006880161414884757,23.800925,0.03871464664492237,19.0,0.9999400000000002,0.6539976005929208,0.0013609218319891273
-0.6074999999999999,9,200000,20,1.3256458685413852,0.0015517283628395614,0.00552038905380724,25.548935,0.042318950025922564,20.0,0.999915,0.6630976709728986,0.0013596520671105468
-0.585,10,200000,20,1.345569209101319,0.0015489950130560214,0.007037543337044126,27.617505,0.046821801271205346,22.0,0.9998650000000001,0.6725440866118808,0.00136199437339996
-0.5624999999999999,11,200000,20,1.3629361219972735,0.001546686965902744,0.004802965854023765,29.946355,0.05190616396266595,23.0,0.9998750000000001,0.6807251352094245,0.001358836895682726
-0.5399999999999999,12,200000,20,1.3812146748519512,0.0015518474503708464,0.007900078999922906,32.460765,0.057516373266573786,25.0,0.9997950000000001,0.6913955954084208,0.0013588377848029456
0.0,13,200000,20,-0.003991969660153998,0.0044982942878151865,0.022066173309068418,464.278735,1.0235418458463483,324.0,0.499105,-0.001892736170844937,0.0025133792319817303
0.5399999999999999,14,200000,20,-1.3800102890952641,0.0015457562328318256,0.006635040611051462,32.461345,0.05735133542327719,25.0,0.00017999999999999998,-0.68996956175191,0.0013611538410324695
0.5624999999999999,15,200000,20,-1.3649863889746054,0.001551930435104981,0.006369522800966338,29.88079,0.051587935619241514,23.0,0.00016,-0.6823968477178413,0.0013593616443272546
0.585,16,200000,20,-1.344103967749703,0.001551371782890686,0.005996270941248319,27.587575,0.04681303301856415,21.0,0.00012999999999999996,-0.6713199514967624,0.0013606642962203446
0.6074999999999999,17,200000,20,-1.329621857710615,0.0015528681186979182,0.005320790484866321,25.578165,0.04247669622878512,20.0,7e-05,-0.6635447218047503,0.001360442914605376
0.63,18,200000,20,-1.3147128879119834,0.0015580366090774942,0.008154290215464686,23.78845,0.03858492681048371,19.0,5.5e-05,-0.6576794362227536,0.0013631433623408355
0.6525,19,200000,20,-1.294637515279211,0.0015570664669328788,0.008426565055432777,22.26355,0.035513916471980614,18.0,4.000000000000001e-05,-0.6491505652371926,0.0013627654887930058
0.675,20,200000,20,-1.275801129704051,0.0015606343620195192,0.007919169042904815,20.804535,0.03247816907287427,17.0,3.5000000000000004e-05,-0.6367942543686225,0.0013620488021502178
0.6975,21,200000,20,-1.2621717566938713,0.0015662508090507387,0.008696332676672303,19.51732,0.02988474887930427,16.0,3.0000000000000004e-05,-0.632877597955407,0.0013629604193247371
0.72,22,200000,20,-1.2434510371509349,0.0015693300081337101,0.007733131169089148,18.44355,0.027531610140623535,15.0,3.0000000000000004e-05,-0.6214812604363826,0.0013673903761568563
0.7425,23,200000,20,-1.229220204543736,0.001572554075209967,0.006809319071510972,17.3657,0.025493376926396697,14.0,1e-05,-0.6121714062389698,0.0013701535408343962
0.765,24,200000,20,-1.211498991669331,0.0015759755551130168,0.006961888001730303,16.4309,0.02354495057912607,14.0,1e-05,-0.6072988011750489,0.001371243494614743
0.7875000000000001,25,200000,20,-1.1953563156631082,0.0015805230874078738,0.008729660145941249,15.596625,0.021836531368726722,13.0,1.5000000000000002e-05,-0.5987094032084447,0.0013685310841513086
0.81,26,200000,20,-1.180558690165898,0.00158391774717581,0.008002412682686727,14.83531,0.02048393355723382,13.0,0.0,-0.5899793985382635,0.0013698254582254835
