e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_1,F_rho_1_se
-1.036343238588373,0,200000,20,1.0361037847418093,0.0016361703869823452,0.009179560882424793,9.807105,0.011226424754031837,9.0,1.0,1.0361037847418093,0.0016361703869823452
1.036343238588373,1,200000,20,-1.0367153271175285,0.0016340968938557412,0.007045079961645223,9.77773,0.011161868265304685,9.0,0.0,-1.0367153271175285,0.0016340968938557412
