e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0,F_rho_0_se,F_rho_0.02,F_rho_0.02_se,F_rho_0.05,F_rho_0.05_se,F_rho_0.1,F_rho_0.1_se,F_rho_0.25,F_rho_0.25_se,F_rho_0.5,F_rho_0.5_se,F_rho_1,F_rho_1_se
-0.15,0,200000,20,1.4566774690337199,0.002704734327561211,0.011937313743445798,262.336225,0.5728675048164603,184.0,0.925705,0.0005976341378372285,0.0022393484536207776,0.029719230835754878,0.0021951829955939185,0.07340162588263136,0.002131562635536011,0.14620561762742548,0.0020332581951635824,0.36461759286180784,0.0018099969127605999,0.7286375515857784,0.0017550049328567863,1.4566774690337199,0.002704734327561211
-0.1375,1,200000,20,1.4041741742984537,0.0028689292783827427,0.01432232680541307,281.696595,0.6128211981084973,197.0,0.9103449999999998,0.0005976341378372285,0.0022393484536207776,0.028669164941049565,0.002195088984306258,0.07077646114586807,0.0021316565822715274,0.14095528815389893,0.0020346288188186983,0.35149176917799146,0.0018236876138624603,0.7023859042181456,0.0018162875514724744,1.4041741742984537,0.0028689292783827427
-0.125,2,200000,20,1.348507405517609,0.0030559483875054133,0.01498919278534865,304.281705,0.6665009124178273,213.0,0.8913549999999999,0.0005976341378372285,0.0022393484536207776,0.02755582956543266,0.002195287376463138,0.06799312270682581,0.0021325493392432434,0.1353886112758144,0.0020378320406953493,0.33757507698278016,0.0018436873315848341,0.6745525198277229,0.0018924516669330852,1.348507405517609,0.0030559483875054133
-0.1125,3,200000,20,1.275835694976665,0.003236905387177737,0.01750116998741329,325.85514,0.7140319737842277,227.0,0.8699299999999999,0.0005976341378372285,0.0022393484536207776,0.026102395354613787,0.002195414306073167,0.06435953717977862,0.002133274541949339,0.12812144022172003,0.002040738666864169,0.31940714934754416,0.0018631500140382307,0.6382166645572511,0.001966559423367972,1.275835694976665,0.003236905387177737
-0.1,4,200000,20,1.1861579453017832,0.0034380656537536672,0.021025901107483282,348.266875,0.7630458393887204,244.0,0.8427899999999999,0.0005976341378372285,0.0022393484536207776,0.024308840361116146,0.0021956495557323625,0.059875649696034525,0.0021343427369728573,0.11915366525423182,0.0020445827914281844,0.2969877119288237,0.001886794399878647,0.5933777897198101,0.002051673942931589,1.1861579453017832,0.0034380656537536672
-0.0875,5,200000,20,1.0923382600077711,0.0036377934091741844,0.012440641850014686,370.59604,0.8116166303676666,260.0,0.8135899999999999,0.0005976341378372285,0.0022393484536207776,0.02243244665523591,0.002195880864141216,0.05518466543133392,0.00213542590712143,0.10977169672483061,0.0020485409116533016,0.2735327906053207,0.0019111856465281614,0.5464679470728042,0.0021373870731024197,1.0923382600077711,0.0036377934091741844
-0.075,6,200000,20,0.9790224838422408,0.0038339929400714925,0.017163204561165078,392.9607,0.8619578102400853,275.0,0.77963,0.0005976341378372285,0.0022393484536207776,0.020166131131925297,0.00219601859549277,0.0495188766230574,0.0021362943581605467,0.09844011910827757,0.002052136571347985,0.2452038465639381,0.0019350530443407686,0.48981005899003904,0.002221519736937477,0.9790224838422408,0.0038339929400714925
-0.0625,7,200000,20,0.8485636999550014,0.004009821048699969,0.017173752686409954,409.93925,0.8999140201560402,287.0,0.742205,0.0005976341378372285,0.0022393484536207776,0.01755695545418051,0.0021957820738421996,0.04299593742869543,0.0021361992311628216,0.08539424071955364,0.0020537169189193353,0.21258915059212827,0.001953308342952647,0.42458066704641934,0.0022933937085166806,0.8485636999550014,0.004009821048699969
-0.05,8,200000,20,0.7002873917169281,0.004181812810892072,0.01864109981313454,429.482465,0.9456523315702658,299.0,0.6993799999999999,0.0005976341378372285,0.0022393484536207776,0.014591429289419047,0.0021963613080605592,0.03558212201679178,0.0021381461887101548,0.07056660989574633,0.002059353382407539,0.17552007353260995,0.0019805089376975582,0.3504425129273827,0.002374266171316204,0.7002873917169281,0.004181812810892072
-0.0375,9,200000,20,0.5387663341981797,0.0043118002213275025,0.020505849569421506,443.57906,0.9743939077267566,309.0,0.653645,0.0005976341378372285,0.0022393484536207776,0.011361008139044077,0.0021965001919775533,0.02750606914085435,0.0021388869931932286,0.05441450414387147,0.0020622198186491677,0.1351398091529228,0.0019982570505140476,0.2696819841680084,0.002432139886940148,0.5387663341981797,0.0043118002213275025
-0.025,10,200000,20,0.37005872595645967,0.0044180110298433885,0.02106330225179958,456.14143,1.0064597329718392,317.0,0.605245,0.0005976341378372285,0.0022393484536207776,0.00798685597420968,0.0021964057446958525,0.019070688728768354,0.0021389836981939698,0.03754374331969948,0.0020635925999507466,0.09296290709249284,0.0020108367037191695,0.18532818004714846,0.0024773134292955996,0.37005872595645967,0.0044180110298433885
-0.0125,11,200000,20,0.19093381332703008,0.004477404105597691,0.019626487801262322,462.25018,1.0199208284432275,322.0,0.55447,0.0005976341378372285,0.0022393484536207776,0.004404357721621086,0.0021962383672307468,0.010114443097296871,0.0021387562079317867,0.019631252056756514,0.0020638195730137456,0.04818167893513544,0.0020167869310979865,0.09576572373243367,0.0025014175727042865,0.19093381332703008,0.004477404105597691
0.0,12,200000,20,-0.007117336809405822,0.004499313921407596,0.018503675001837323,465.08304,1.027681223612302,324.0,0.49784000000000006,0.0005976341378372285,0.0022393484536207776,0.00044333471889236733,0.0021961566958223627,0.00021188559047507653,0.00213862333673385,-0.0001738629568870762,0.002063809468630948,-0.0013311085989735339,0.0020187960675042836,-0.0032598513357842956,0.0025101155939696277,-0.007117336809405822,0.004499313921407596
0.0125,13,200000,20,-0.1792536162665522,0.004484534633269524,0.021328945122018585,462.706915,1.0217630014485108,323.0,0.44844999999999996,0.0005976341378372285,0.0022393484536207776,-0.0029993908702505598,0.002196274604835427,-0.008394928382382245,0.0021388692531093658,-0.017387490902601718,0.0020641230078838014,-0.04436517846326013,0.00201809357283206,-0.0893279910643575,0.002504949092511365,-0.1792536162665522,0.004484534633269524
0.025,14,200000,20,-0.35784039525749317,0.004414755356901466,0.02387365923544321,454.892845,1.0016056809861507,318.0,0.3983,0.0005976341378372285,0.0022393484536207776,-0.006571126450069379,0.0021962971702716256,-0.01732426733192929,0.0021387032071106347,-0.035246168801695815,0.0020630050078232574,-0.08901187321099537,0.002009282081207431,-0.17862138055982796,0.0024746628129228366,-0.35784039525749317,0.004414755356901466
0.0375,15,200000,20,-0.5315226201658522,0.004314940170310034,0.02477714092852077,445.182045,0.9810397123805317,311.0,0.34845499999999996,0.0005976341378372285,0.0022393484536207776,-0.010044770948236558,0.0021962756077213135,-0.026008378577347235,0.0021383377096656168,-0.05261439129253171,0.002061174818985726,-0.13243242943808511,0.0019962922922110026,-0.26546249301400743,0.0024309164084998325,-0.5315226201658522,0.004314940170310034
0.05,16,200000,20,-0.7047880568137944,0.004172908615842114,0.014707115518082957,429.648615,0.9479981076299515,298.0,0.30074500000000004,0.0005976341378372285,0.0022393484536207776,-0.013510079681195407,0.0021959910784270197,-0.034671650409744355,0.002137197759643055,-0.06994093495732594,0.002057392019742573,-0.1757487886000707,0.0019754731716875957,-0.35209521133797855,0.0023660471903728534,-0.7047880568137944,0.004172908615842114
0.0625,17,200000,20,-0.8474181494071212,0.004009316468870025,0.01549725099545974,412.87295,0.9102056273243467,287.0,0.25738500000000003,0.0005976341378372285,0.0022393484536207776,-0.016362681533061942,0.002196315165871966,-0.04180315503941069,0.0021375254978192116,-0.08420394421665864,0.0020563247413821813,-0.2114063117484024,0.0019589728413631877,-0.423410257634642,0.002299680079305945,-0.8474181494071212,0.004009316468870025
0.075,18,200000,20,-0.9782559154540478,0.003835935106195986,0.01603177337106753,392.66785,0.8618839943994705,275.0,0.22074,0.0005976341378372285,0.0022393484536207776,-0.018979436854000473,0.00219604261476789,-0.04834504334175703,0.00213635953128562,-0.09728772082135129,0.0020522842204503964,-0.24411575326013404,0.0019355395867240268,-0.48882914065810534,0.0022226433805625843,-0.9782559154540478,0.003835935106195986
0.0875,19,200000,20,-1.0840180945333795,0.003645092976599668,0.016783309183029577,369.984625,0.8137690230914185,258.0,0.18794999999999998,0.0005976341378372285,0.0022393484536207776,-0.021094680435587106,0.002195846239850159,-0.05363315229572361,0.002135358672747061,-0.10786393872928442,0.0020484764106216973,-0.27055629802996695,0.0019116210686212773,-0.5417102301977711,0.0021399773829735113,-1.0840180945333795,0.003645092976599668
0.1,20,200000,20,-1.189039356710008,0.0034448014758808893,0.014519930071494892,348.80443,0.7673438110094438,243.0,0.15658,0.0005976341378372285,0.0022393484536207776,-0.023195105679119674,0.0021958133203773414,-0.05888421540455503,0.002134767612274233,-0.1183660649469473,0.0020454827178265768,-0.29681161357412406,0.0018893366808086746,-0.5942208612860854,0.002056670345713469,-1.189039356710008,0.0034448014758808893
0.1125,21,200000,20,-1.2707857811852523,0.003255160368330524,0.011335843988664676,325.067245,0.7150376504490918,227.0,0.13171500000000003,0.0005976341378372285,0.0022393484536207776,-0.02483003416862456,0.0021953234940574272,-0.06297153662831727,0.002133090563919038,-0.12654070739447174,0.002040527099704018,-0.31724821969293515,0.0018639922527899462,-0.6350940735237075,0.0019726362006646466,-1.2707857811852523,0.003255160368330524
0.125,22,200000,20,-1.349239425313961,0.003045831086132319,0.012858876930082062,303.139105,0.6637651048334544,212.0,0.10794499999999999,0.0005976341378372285,0.0022393484536207776,-0.026399107051198745,0.002195292346017125,-0.0668942188347527,0.002132539582847324,-0.13438607180734263,0.0020377329729662115,-0.3368616307251123,0.001842761402184277,-0.6743208955880621,0.0018885267272881433,-1.349239425313961,0.003045831086132319
0.1375,23,200000,20,-1.4037676626991074,0.0028734238878901242,0.012641621551711273,283.03552,0.6150658785218236,199.0,0.08993999999999999,0.0005976341378372285,0.0022393484536207776,-0.027489671798901664,0.0021951660333026624,-0.06962063070401,0.0021318581246262337,-0.13983889554585724,0.002035062254020722,-0.3504936900713989,0.0018249895355257168,-0.7015850142806351,0.001819212961123723,-1.4037676626991074,0.0028734238878901242
0.15,24,200000,20,-1.4521723479523656,0.002694400916654063,0.011071158555892718,261.7663,0.5686777952792988,184.0,0.07361,0.0005976341378372285,0.0022393484536207776,-0.02845776550396683,0.002195150021295579,-0.07204086496667292,0.002131460305261299,-0.14467936407118304,0.0020329827091762746,-0.3625948613847134,0.0018087096076846675,-0.7257873569072641,0.001750580635527897,-1.4521723479523656,0.002694400916654063
