e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0.1,F_rho_0.1_se
-0.16999999999999998,0,200000,20,1.505612022892055,0.0024809118698823156,0.013335976506625751,230.701855,0.49954472362086794,162.0,0.9446800000000002,0.15109907301325903,0.0020309415971527427
-0.16249999999999998,1,200000,20,1.4896448341280275,0.0025490510683408825,0.009094762779845156,242.263835,0.5270391587746003,170.0,0.9392999999999999,0.14950235413685625,0.0020308273428628148
-0.15499999999999997,2,200000,20,1.4699818086166732,0.00263799983853929,0.010225708344974313,253.20029,0.5505837022030757,178.0,0.9315300000000001,0.14753605158572086,0.0020321099594585276
-0.1475,3,200000,20,1.446544109901358,0.002728671757677163,0.011517605350738295,266.303965,0.5802297407356453,187.0,0.9234199999999999,0.14519228171418935,0.0020335689983265134
-0.13999999999999999,4,200000,20,1.4141493562923295,0.0028394426787411403,0.011474643631403957,278.13241,0.6064054442992525,195.0,0.9133699999999999,0.1419528063532865,0.0020360353491124536
-0.1325,5,200000,20,1.3760252747097361,0.002965475945028414,0.013634755388074724,290.059465,0.6349084649682688,204.0,0.9010849999999999,0.13814039819502713,0.0020358365154707196
-0.125,6,200000,20,1.348507405517609,0.0030559483875054133,0.01498919278534865,304.281705,0.6665009124178273,213.0,0.8913549999999999,0.1353886112758144,0.0020378320406953493
-0.1175,7,200000,20,1.303260862991862,0.0031644425906477104,0.009948863352410069,317.04951,0.693484841831405,222.0,0.8783949999999999,0.13086395702323972,0.0020400488132972143
-0.11,8,200000,20,1.2623854846132305,0.0032777878534483553,0.01621076829189301,329.6607,0.7216988757258017,230.0,0.86541,0.12677641918537655,0.0020420899606094123
-0.10250000000000001,9,200000,20,1.2106386893914385,0.003397215320781423,0.016629524881722348,343.389085,0.7553259430045514,239.0,0.8492900000000001,0.12160173966319737,0.0020449435561609164
-0.09500000000000001,10,200000,20,1.1576418321583004,0.0035139340126026674,0.016045985980774113,356.60985,0.7812773017859914,250.0,0.8329000000000001,0.11630205393988355,0.002044167885518483
-0.08750000000000001,11,200000,20,1.0923382600077711,0.0036377934091741844,0.012440641850014686,370.59604,0.8116166303676666,260.0,0.8135899999999999,0.10977169672483061,0.0020485409116533016
-0.08000000000000002,12,200000,20,1.0255733035806962,0.0037612579390403525,0.018412048265112144,382.855925,0.8408955281504464,267.0,0.79395,0.10309520108212313,0.002050996577576586
0.0,13,200000,20,-0.007117336809405822,0.004499313921407596,0.018503675001837323,465.08304,1.027681223612302,324.0,0.49784000000000006,-0.0001738629568870762,0.002063809468630948
0.08000000000000002,14,200000,20,-1.027167341937254,0.0037487753057032364,0.01658587952431968,383.02804,0.8418576036004638,266.0,0.20494999999999997,-0.10217886346967192,0.0020509737551546604
0.08750000000000001,15,200000,20,-1.0840180945333795,0.003645092976599668,0.016783309183029577,369.984625,0.8137690230914185,258.0,0.18794999999999998,-0.10786393872928442,0.0020484764106216973
0.09500000000000001,16,200000,20,-1.155740455038347,0.0035148193736600484,0.014207800285093835,356.47269,0.7794476156957231,249.0,0.167435,-0.11503617477978122,0.0020453684293675017
0.10250000000000001,17,200000,20,-1.2063994464597225,0.003401480183955621,0.016197800437246935,343.45327,0.7554744223264938,239.0,0.15149499999999996,-0.12010207392191877,0.0020435233137987207
0.11,18,200000,20,-1.2573456515769623,0.0032905049434553586,0.017722009732034995,330.7882,0.7270657329820326,231.0,0.13668500000000003,-0.12519669443364276,0.00204107896289981
0.1175,19,200000,20,-1.3107614371880967,0.003156237417494856,0.01315651512439793,316.743655,0.6929452356259496,222.0,0.12017499999999999,-0.13053827299475618,0.002039252155135209
0.125,20,200000,20,-1.349239425313961,0.003045831086132319,0.012858876930082062,303.139105,0.6637651048334544,212.0,0.10794499999999999,-0.13438607180734263,0.0020377329729662115
0.1325,21,200000,20,-1.3796139565555146,0.002947667807333097,0.014022535267641087,290.13714,0.6320875685667088,204.0,0.097835,-0.13742352493149795,0.0020352379375346676
0.13999999999999999,22,200000,20,-1.4168904815877748,0.0028366585578922907,0.014110884658914953,276.77308,0.6035958815105591,194.0,0.08675000000000002,-0.14115117743472397,0.0020348714705993266
0.1475,23,200000,20,-1.4395332234926441,0.0027433975062910653,0.011606202249530665,266.17279,0.5808415008436681,186.0,0.07798999999999999,-0.1434154516252109,0.0020348698274248425
0.15499999999999997,24,200000,20,-1.4675621947098791,0.002634892470148915,0.00978875880150053,253.90173,0.5526443731225816,178.0,0.06872500000000001,-0.1462183487469344,0.0020316745831916285
0.16249999999999998,25,200000,20,-1.4912450916190854,0.002537747060885681,0.00993810694015292,241.928155,0.525878688015071,170.0,0.060660000000000006,-0.14858663843785502,0.0020326173592454667
0.16999999999999998,26,200000,20,-1.5077615481819369,0.0024638833974638162,0.010355080658341221,231.19904,0.5022032569149152,162.0,0.054474999999999996,-0.15023828409414017,0.002030196246025682
