e,e_index,n_paths,n_batches,F1,F1_se,F1_batch_sd,mean_tau,mean_tau_se,median_tau,alarm_up_proportion,F_rho_0.25,F_rho_0.25_se
-0.42000000000000004,0,800000,20,1.4790042579295495,0.0007802963639698906,0.0030968189133534505,54.267895,0.05265148765642961,40.0,0.9989225000000002,0.36979147126981843,0.0008607891012577992
-0.41250000000000003,1,800000,20,1.4833891206237302,0.0007824591799931039,0.0035953507823824784,56.22727125,0.05493931507078133,41.0,0.9986487499999999,0.3706600606888518,0.0008607638400201718
-0.405,2,800000,20,1.488675095527381,0.0007832484620785462,0.002873423000998573,58.32431875,0.05718694881095591,43.0,0.9985700000000002,0.3719214336815831,0.0008613730687536235
-0.3975,3,800000,20,1.4951777115361795,0.0007846467629923638,0.0030537950444693126,60.65005375,0.05966269718707773,45.0,0.998365,0.37419318329801465,0.0008615357432563988
-0.39,4,800000,20,1.4999006476678285,0.0007864238943852569,0.0036943556695098554,63.0004925,0.062424365951514765,46.0,0.9983112499999999,0.37424688832199887,0.0008621644817531969
-0.3825,5,800000,20,1.5079243999906395,0.000789185157443073,0.003220199312809134,65.35040125,0.06507301979998992,48.0,0.998085,0.37678007774519523,0.0008603373652050613
-0.375,6,800000,20,1.5134649363532116,0.0007928460240882624,0.0036791426701268284,68.01725625,0.06799865375311437,49.0,0.99772875,0.3773231219158873,0.0008618804419917777
-0.3675,7,800000,20,1.5180129039681869,0.00079440201278529,0.00286535031409372,70.75127,0.07109996372706477,51.0,0.9975012500000002,0.38114063960499645,0.0008615626690279077
-0.36,8,800000,20,1.5228915621273476,0.000797508148812129,0.0032096061306437582,73.6875825,0.07435034068750838,53.0,0.9972274999999999,0.3806105971956896,0.0008617978041674929
-0.3525,9,800000,20,1.5304026902681596,0.0008028974242469303,0.0026390425242758674,76.66757375,0.07770388026774565,55.0,0.9968725,0.3823996226468234,0.0008621268494341558
-0.345,10,800000,20,1.5334998310761774,0.0008058425679568688,0.0036514436407834197,79.79720875,0.08093543198132597,58.0,0.99650625,0.3827588478443098,0.0008633988205886812
-0.33749999999999997,11,800000,20,1.5401884357183675,0.0008094081178356971,0.002739074640904916,83.0901275,0.08481001055500195,60.0,0.99609,0.38473312983766517,0.0008622459102068703
-0.32999999999999996,12,800000,20,1.5430706527897993,0.0008179710614976409,0.004523271132040378,86.72119625,0.08895184592414229,62.0,0.9954725,0.3867199393329998,0.0008628741496757595
0.0,13,800000,20,-0.0024925382231436415,0.0022507300768176983,0.01124302975124105,465.79579625,0.5131866793169011,325.0,0.49925375,-0.0010432733178082948,0.0010106342288823957
0.32999999999999996,14,800000,20,-1.5450877702585384,0.0008157492230148089,0.003290841228060737,86.85857875,0.08909207902627057,62.0,0.0044150000000000005,-0.3862020043176267,0.0008633083327533371
0.33749999999999997,15,800000,20,-1.5400863169343044,0.0008109608468707096,0.00350274666252445,83.02336875,0.08464105500774811,60.0,0.003909999999999999,-0.3847414657313086,0.000862589196257888
0.345,16,800000,20,-1.532850079312958,0.0008070330825506406,0.0033776262597583887,79.81411875,0.08105528458149765,58.0,0.0035675,-0.3812392753041487,0.0008628288806847084
0.3525,17,800000,20,-1.5305273037897429,0.0008023854760879359,0.004249949495892192,76.50845375,0.07746051904572195,55.0,0.0031,-0.3820522957861412,0.0008625170537630671
0.36,18,800000,20,-1.5250324349703268,0.0007977511988053107,0.0042458711834035745,73.6746125,0.07428954266425215,53.0,0.002755,-0.38180701651937954,0.0008627799582951018
0.3675,19,800000,20,-1.5168054160871955,0.0007948629123325488,0.0036651036343827888,70.54693875,0.07077331500215905,51.0,0.002475,-0.38020760929571157,0.0008618708323475775
0.375,20,800000,20,-1.5131135173429386,0.0007917198193494698,0.0044193454141956265,67.846705,0.06779106667061391,49.0,0.0021750000000000003,-0.3782039256593208,0.0008609786410179735
0.3825,21,800000,20,-1.5069766717857218,0.0007890746170203633,0.004693613862860822,65.370535,0.06503542098272061,48.0,0.0020150000000000003,-0.37711530468982846,0.0008620788357148184
0.39,22,800000,20,-1.5004979903409392,0.0007873193305270735,0.003763351587570663,62.87377,0.06215605246938908,46.0,0.0017712500000000003,-0.37485016235957247,0.0008612564383984621
0.3975,23,800000,20,-1.495617833698463,0.000784942010663674,0.004276551506090057,60.60297375,0.059745207897754005,44.0,0.0015625,-0.37252054371668186,0.0008612650413875377
0.405,24,800000,20,-1.4889990883060085,0.0007835889798310479,0.0033402683952089927,58.34687875,0.05713742341460579,43.0,0.00141375,-0.3737750618316022,0.0008607781268698257
0.41250000000000003,25,800000,20,-1.4806431913813662,0.0007835510803348491,0.00393274135767827,56.26948375,0.05501308402550592,41.0,0.0013574999999999998,-0.37001993325912597,0.0008606305172244208
0.42000000000000004,26,800000,20,-1.476756109478567,0.0007799073357638947,0.0038996447957236847,54.21129125,0.05268255561271372,40.0,0.0010999999999999998,-0.3688311557429425,0.000861507514540214
